Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867562831,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492,TM3492265,BKN RD,SA24,2024,S,112,PC,3.822,428.064,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867561995,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2722,TM2722030,TRDBC,SS23,2023,XL,50,PC,4.521999999999999,226.09999999999997,USD,Africa,2023-05-04,2022-12-22,2022-12-29,2023-04-11,2023-08-23,R01,REGULAR,10
867550439,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6810,TF6810002,CAV/DAPRL,SA24,2024,10,2,PC,4.865,9.73,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2023-12-22,R01,REGULAR,25
867561243,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2403-UB,TM2403-UB022,PCT,AW23,2023,L,280,PC,5.369,1503.32,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867536501,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,MENS,361R6JW,361R6JW001,Q03,SS24,2024,XS,200,PC,3.745,748.9999999999999,USD,Africa,2023-09-22,2023-08-23,2023-08-28,2023-09-22,2023-09-22,R01,REGULAR,35
867538487,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200353A,5200353A004,011D,SS24,2024,122 CM,10,PC,2.9749999999999996,29.749999999999996,USD,SL ,2023-11-13,2023-09-27,2023-10-02,2023-11-03,2023-11-10,F01,FASHION,20
867543312,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,BOYS,KS4552,KS4552087,GL,FA23,2023,S,963,PC,3.472,3343.536,USD,SL ,2023-09-07,2023-07-29,2023-08-05,2023-09-05,2023-09-05,R01,REGULAR,10
867571760,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7189,TM7189005,CAV/VVGRN,SA24,2024,2XL,9,PC,4.627,41.643,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867567363,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4332,TM4332018,SCBLU,SS23,2023,XL,5,PC,7.175,35.875,USD,Africa,2023-05-12,2023-03-19,2023-03-26,2023-04-28,2023-06-09,R01,REGULAR,10
867556014,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3578,TJ3578011,INKBE,SS23,2023,JS,30,PC,3.472,104.16,USD,Africa,2023-04-28,2023-01-30,2023-02-06,2023-03-30,2023-05-12,R01,REGULAR,10
867563685,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3496,TM3496004,SFTWB,SS23,2023,S,36,PC,4.794999999999999,172.61999999999998,USD,Africa,2023-05-12,2023-04-10,2023-04-17,2023-04-28,2023-06-09,R01,REGULAR,10
867568390,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6740,TM6740001,CLSN,SA24,2024,S,18,PC,7.567,136.20600000000002,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2023-12-18,R01,REGULAR,25
867566853,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4085,TM4085013,EBNY,SS23,2023,L,76,PC,5.369,408.044,USD,Africa,2023-06-02,2023-05-07,2023-04-28,2023-05-26,2023-06-09,R01,REGULAR,10
867575911,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8538MT,TM8538MT005,PEC/BP,SA24,2024,XL,29,PC,3.647,105.763,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867566248,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3861,TM3861103,WBDD,SS23,2023,3XL,20,PC,5.467,109.34,USD,Africa,2023-05-12,2023-02-24,2023-03-03,2023-04-28,2023-06-09,R01,REGULAR,10
867555352,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3496,TJ3496029,BW,SA24,2024,JXS,19,PC,3.745,71.15499999999999,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-19,R01,REGULAR,25
867542646,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,WOMENS,EVE-TR322WU7026,EVE-TR322WU7026002,NAVY,SP24,2024,14,58,PC,8.54,495.31999999999994,USD,Africa,2023-06-28,2023-06-02,2023-06-05,2023-06-09,2023-07-12,F01,FASHION,20
867564935,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3517,TM3517016,EBOCA,SS23,2023,L,64,PC,6.3629999999999995,407.232,USD,Africa,2023-04-07,2023-02-10,2023-02-17,2023-03-30,2023-05-12,R01,REGULAR,10
867548610,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3493,TF3493032,AQRS,SA24,2024,12,75,PC,3.962,297.15,USD,Africa,2024-02-09,2023-11-28,2023-12-05,2024-02-02,2024-02-09,R01,REGULAR,25
867542786,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,GF351NX0ZM,GF351NX0ZM009,BLCCK,FA23,2023,L,194,PC,8.421,1633.674,USD,Africa,2023-06-02,2023-05-25,2023-04-20,2023-05-26,2023-05-26,R01,REGULAR,36
867554768,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2722,TJ2722016,BLPHN,SS23,2023,JS,5,PC,3.955,19.775,USD,Africa,2023-08-22,2022-12-01,2022-12-08,2023-07-21,2023-08-22,R01,REGULAR,10
867561375,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2422,TM2422004,CANCR,SS23,2023,L,2,PC,3.625999999999999,7.251999999999999,USD,Africa,2023-07-06,2023-01-05,2023-01-12,2023-07-21,2023-10-02,R01,REGULAR,0
867554850,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2723,TJ2723023,TRRED,SS23,2023,JM,24,PC,4.199999999999999,100.79999999999998,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-06,2023-06-09,R01,REGULAR,10
867552518,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8538FCZ,TF8538FCZ005,PEC/BP,SA24,2024,16,10,PC,3.465,34.65,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867567900,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5616,TM5616002,DUKGN,AW23,2023,M,96,PC,5.033,483.168,USD,Africa,2023-10-27,2023-09-29,2023-09-04,2023-10-08,2023-11-10,R01,REGULAR,25
867559004,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537CA,TJ8537CA009,CV/DKS,SA24,2024,JL,72,PC,3.4509999999999996,248.472,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867553203,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8544FCZ,TF8544FCZ014,PEC/BP,SA24,2024,20,2,PC,9.422,18.844,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867546784,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,MENS,SPF002,SPF002004,KBK,SS24,2024,M,830,PC,6.811,5653.13,USD,SL ,2024-02-22,2024-01-08,2024-01-15,2024-02-15,2024-02-20,R01,REGULAR,10
867576446,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541PNE,TM8541PNE004,IB/MB,SA24,2024,L,223,PC,5.837999999999999,1301.8739999999998,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867576075,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539GL,TM8539GL001,CV/DKS,SA24,2024,XS,10,PC,4.431,44.31,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867566336,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3862,TM3862052,DDTW,SS23,2023,5XL,10,PC,4.417,44.17,USD,Africa,2023-05-19,2023-02-24,2023-03-03,2023-04-06,2023-06-09,R01,REGULAR,10
867578546,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,MENS,TW292,TW292017,0DN,SS24,2024,3X,158,PC,6.670999999999999,1054.0179999999998,USD,SL ,2024-03-14,2024-01-27,2024-02-03,2024-03-12,2024-03-12,R01,REGULAR,0
867542633,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,UNISEX,EVE-TR322JU2001,EVE-TR322JU2001004,BLK,SP24,2024,YXL,21,PC,8.54,179.33999999999995,USD,Africa,2023-06-28,2023-06-02,2023-06-05,2023-06-09,2023-07-12,F01,FASHION,20
867575673,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537MKD,TM8537MKD014,BS/BF,SA24,2024,2XL,16,PC,3.709999999999999,59.35999999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867578109,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TU8629,TU8629004,ORGN,WI24,2024,XL,21,PC,8.26,173.46,USD,Africa,2024-01-12,2023-12-12,2023-12-19,2024-01-26,2024-01-12,R01,REGULAR,25
867556765,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ5089,TJ5089003,CAV,SS23,2023,JM,135,PC,5.901,796.635,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-11-10,R01,REGULAR,25
867545722,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,MENS,SBS21674,SBS21674003,BLK,SS24,2024,L,1802,PC,4.487,8085.574,USD,SL ,2024-03-15,2024-01-30,2024-01-22,2024-02-23,2024-03-15,F01,FASHION,20
867564157,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499144,BLWT,SS23,2023,XS,15,PC,9.52,142.79999999999998,USD,Africa,2023-09-27,2023-08-23,2023-09-14,2023-10-19,2023-10-13,R01,REGULAR,25
867536040,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,MENS,0A4XUC,0A4XUC021,NV0,FA24,2024,LT,447,PC,3.947999999999999,1764.756,USD,SL ,2024-03-28,2024-02-12,2024-02-19,2024-02-27,2024-03-26,R01,REGULAR,10
867541337,Bulk,SINGLE,SING,Single,WOVEN,COTTON,TECH PACK,REGULAR,Workwear,Calvin Klein,MENS,A85ZC - CA,A85ZC - CA003,BLK,SS24,2024,34,743,PC,5.781999999999999,4296.025999999999,USD,SL ,2024-01-25,2023-12-07,2023-12-14,2024-01-14,2024-01-23,R01,REGULAR,10
867564655,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3504,TM3504005,BKINR,SS23,2023,XL,567,PC,8.911,5052.536999999999,USD,Africa,2023-05-12,2023-01-25,2023-02-01,2023-04-06,2023-06-09,R01,REGULAR,10
867546898,Bulk,SINGLE,SING,Single,KNIT,COTTON,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,STK21563,STK21563002,GRN,SS24,2024,10,200,PC,1.638,327.59999999999997,USD,SL ,2024-02-15,2023-11-10,2023-11-16,2023-12-13,2023-12-29,F01,FASHION,20
867540641,Bulk,PACKING,ML04,Multi 04 pack,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F31X10954,9F31X10954002,TRQSE,FA23,2023,M,4800,PAC,4.738999999999999,22747.199999999993,USD,Africa,2023-04-21,2023-03-01,2023-03-08,2023-04-21,2023-04-21,R01,REGULAR,24
867551700,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7717,TF7717001,PNROS PINE,SA24,2024,8,8,PC,8.029,64.232,USD,Africa,2024-01-30,2023-11-07,2023-11-14,2023-12-22,2024-01-30,R01,REGULAR,25
867549067,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3499-UB,TF3499-UB043,PCT,AW23,2023,8,60,PC,6.923,415.38,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867576137,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539UDA,TM8539UDA016,PEC/BP,SA24,2024,4XL,2,PC,4.431,8.862,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867561760,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721,TM2721116,CAV/CLPR,SA24,2024,3XL,30,PC,4.521999999999999,135.65999999999997,USD,Africa,2024-02-09,2023-11-28,2023-12-05,2024-02-02,2024-02-09,R01,REGULAR,25
867554071,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2397,TJ2397036,LBTNA,SS23,2023,JL,16,PC,7.930999999999999,126.896,USD,Africa,2023-05-12,2023-03-21,2023-03-28,2023-04-20,2023-06-09,R01,REGULAR,10
867547620,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2405-UB,TF2405-UB031,PCT,AW23,2023,12,56,PC,6.272,351.232,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867537477,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200266A,5200266A012,9990,EA24,2024,128 CM,1,PC,4.7669999999999995,4.7669999999999995,USD,SL ,2024-03-26,2024-03-01,2024-03-05,2024-03-26,2024-03-29,R01,REGULAR,20
867577267,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8546CA,TM8546CA001,PEC/BP,SA24,2024,XS,7,PC,6.167,43.169,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867560276,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397083,LBTNA,SS23,2023,5XL,1,PC,8.547,8.547,USD,Africa,2023-06-12,2023-03-13,2023-03-20,2023-06-09,2023-06-09,R01,REGULAR,10
867560242,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2397,TM2397049,CAV,SS23,2023,S,150,PC,8.547,1282.0500000000002,USD,Africa,2023-06-06,2023-05-14,2023-05-21,2023-06-09,2023-07-14,R01,REGULAR,10
867576178,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541CA,TM8541CA007,BS/BF,SA24,2024,3XL,16,PC,5.837999999999999,93.408,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867548327,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492,TF3492070,PECT,SS23,2023,14,36,PC,3.745,134.82,USD,Africa,2023-05-12,2023-04-10,2023-04-17,2023-04-20,2023-05-12,R01,REGULAR,10
867545498,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Fashion UK,Reebok,WOMENS,OMR02783,OMR02783019,OF WITE_00,SS24,2024,14,400,PC,4.865,1946.0,USD,SL ,2023-12-22,2023-11-10,2023-11-15,2023-11-08,2024-01-19,F01,FASHION,20
867547668,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2406,TF2406021,TRU RD,SA24,2024,18,9,PC,3.36,30.24,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-19,R01,REGULAR,25
867566682,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3957,TM3957052,RABR,SS23,2023,5XL,3,PC,7.161,21.482999999999997,USD,Africa,2023-05-12,2023-01-15,2023-01-22,2023-04-06,2023-06-09,R01,REGULAR,10
867559087,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537GL,TJ8537GL009,TR/BC,SA24,2024,JL,55,PC,3.4509999999999996,189.805,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867559073,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537FCZ,TJ8537FCZ005,AQR/BP,SA24,2024,JXL,273,PC,3.4509999999999996,942.123,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867549957,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF5454,TF5454003,DUKGN,AW23,2023,12,128,PC,6.72,860.16,USD,Africa,2023-10-27,2023-09-29,2023-09-04,2023-10-08,2023-11-10,R01,REGULAR,25
867578557,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Luxury 1,Jockey,MENS,VS452APFG2,VS452APFG2001,1,SP24,2024,XXL,927,PC,3.115,2887.6049999999996,USD,Africa,2024-01-31,2023-12-27,2024-01-01,2024-01-31,2024-01-31,R01,REGULAR,20
867576738,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8542MT,TM8542MT004,BS,SA24,2024,L,119,PC,6.58,783.02,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867567292,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4330,TM4330021,SBCS,SS23,2023,4XL,11,PC,4.746,52.206,USD,Africa,2023-06-06,2023-03-19,2023-03-26,2023-04-20,2023-06-09,R01,REGULAR,10
867564834,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3515,TM3515027,EBOCA,SS23,2023,3XL,20,PC,6.692,133.84,USD,Africa,2023-05-12,2023-01-15,2023-01-22,2023-03-27,2023-06-09,R01,REGULAR,10
867553669,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8550CA,TF8550CA002,CV/DKS,SA24,2024,10,10,PC,4.2139999999999995,42.13999999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867575092,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8222,TM8222016,PECT/LEZE,SA24,2024,5XL,8,PC,7.847,62.776,USD,Africa,2024-03-29,2024-02-29,2024-03-08,2024-03-29,2024-03-29,R01,REGULAR,25
867561978,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2722,TM2722013,BRTWH,SS23,2023,L,32,PC,4.7669999999999995,152.54399999999998,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-06,2023-06-09,R01,REGULAR,10
867562241,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2725,TM2725017,WHT/ATCIC,SS23,2023,L,9,PC,4.521999999999999,40.69799999999999,USD,Africa,2023-10-17,2023-09-12,2023-09-14,2023-10-17,2023-09-27,R01,REGULAR,25
867556450,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ4204,TJ4204015,TWEB,SS23,2023,JL,3,PC,5.103,15.309,USD,Africa,2023-05-12,2023-03-19,2023-03-26,2023-04-28,2023-06-09,R01,REGULAR,10
867546132,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHB06835,SHB06835041,NVY,SS23,2023,4XL,110,PC,4.018,441.98,USD,SL ,2023-05-30,2023-04-07,2023-04-14,2023-05-15,2023-06-05,R01,REGULAR,10
867563584,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3494,TM3494009,HIRI,SS23,2023,2XL,19,PC,3.745,71.15499999999999,USD,Africa,2023-07-17,2023-03-28,2023-04-04,2023-05-11,2023-07-21,R01,REGULAR,10
867541692,Bulk,SINGLE,SING,Single,WOVEN,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,CMB20422,CMB20422027,NAVVY,SS23,2023,S,37,PC,4.3469999999999995,160.83899999999997,USD,Africa,2023-07-21,2023-06-06,2023-05-22,2023-06-15,2023-07-21,R01,REGULAR,10
867575996,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539FCK,TM8539FCK004,CV/DKS,SA24,2024,L,68,PC,4.431,301.308,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867564195,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499182,PCT,AW23,2023,XL,25,PC,7.35,183.75,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867541741,Bulk,SINGLE,SING,Single,WOVEN,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,CMD10924,CMD10924005,CAV,SA24,2024,XL,112,PC,10.352999999999998,1159.5359999999998,USD,Africa,2024-02-09,2024-01-03,2024-01-08,2024-02-09,2024-02-09,R01,REGULAR,25
867555376,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3496,TJ3496053,PCT,SA24,2024,JXL,93,PC,3.745,348.28499999999997,USD,Africa,2024-02-02,2023-11-28,2023-12-05,2024-02-02,2024-01-30,R01,REGULAR,25
867562212,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2724,TM2724022,WHITE,SS23,2023,M,110,PC,4.7669999999999995,524.3699999999999,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-20,2023-06-09,R01,REGULAR,10
867565833,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3660,TM3660001,CAV,SS23,2023,2XL,20,PC,4.088,81.76,USD,Africa,2023-05-12,2023-02-24,2023-03-03,2023-04-28,2023-05-12,R01,REGULAR,10
867577693,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8549UDA,TM8549UDA007,BS/BF,SA24,2024,3XL,9,PC,3.605,32.445,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867552708,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8541CA,TF8541CA005,BS/BF,SA24,2024,16,40,PC,5.544,221.76,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867563034,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492-1,TM3492-1055,PECT,SA24,2024,4XL,20,PC,3.822,76.44,USD,Africa,2023-10-27,2023-09-20,2023-09-27,2023-10-15,2023-11-10,R01,REGULAR,25
867559013,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8537CB,TJ8537CB008,STW/BP,SA24,2024,JM,192,PC,3.4509999999999996,662.5919999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867551128,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7252WP,TF7252WP002,EB/PTGRN,SA24,2024,10,7,PC,7.385,51.695,USD,Africa,2024-01-24,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
